,GHI_Open_Field (W/m2),GHI_Agrivoltaic (W/m2),Temperature_Open_Field (C),Temperature_Agrivoltaic (C),Wind_Speed (m/s),Relative_Humidity (%),Panel_Tilt (degrees)
2022-10-03 07:00:00+00:00,335.0,335.0,20.53,19.330000000000002,1.45,84.05,31.35363393492738
2022-10-03 08:00:00+00:00,505.0,458.44,22.19,20.990000000000002,2.07,73.55,53.4417591039634
2022-10-03 09:00:00+00:00,622.0,446.32,22.83,21.63,3.03,73.6,37.13909113453283
2022-10-03 10:00:00+00:00,689.0,417.5,23.06,21.86,3.52,73.7,18.097723831814722
2022-10-03 11:00:00+00:00,655.0,444.28,23.18,21.98,3.24,73.7,2.804629373097284
2022-10-03 12:00:00+00:00,634.0,467.32,23.21,22.01,2.69,76.2,23.40119938242743
2022-10-03 13:00:00+00:00,552.0,552.0,23.23,22.03,2.34,76.2,41.76364849973842
2022-10-03 14:00:00+00:00,402.0,402.0,23.35,22.150000000000002,2.34,76.2,55.00000000000001
2022-10-03 15:00:00+00:00,219.0,219.0,23.09,21.89,2.21,73.7,24.469480265443757
2022-10-03 16:00:00+00:00,48.0,48.0,22.74,21.54,1.93,73.6,8.017381114213338
2022-10-03 17:00:00+00:00,0.0,0.0,22.1,20.900000000000002,1.52,76.1,0.0
2022-10-03 18:00:00+00:00,0.0,0.0,21.25,20.05,1.03,84.05,0.0
2022-10-03 19:00:00+00:00,0.0,0.0,20.53,19.330000000000002,1.03,86.9,0.0
2022-10-03 20:00:00+00:00,0.0,0.0,19.43,18.23,1.59,89.85,0.0
2022-10-03 21:00:00+00:00,0.0,0.0,19.17,17.970000000000002,2.07,92.9,0.0
2022-10-03 22:00:00+00:00,0.0,0.0,18.83,17.63,1.93,89.8,0.0
2022-10-03 23:00:00+00:00,0.0,0.0,18.42,17.220000000000002,1.72,92.85,0.0
2022-10-04 00:00:00+00:00,0.0,0.0,18.06,16.86,1.72,92.85,0.0
2022-10-04 01:00:00+00:00,0.0,0.0,17.79,16.59,1.86,96.05,0.0
2022-10-04 02:00:00+00:00,0.0,0.0,17.73,16.53,2.0,96.05,0.0
2022-10-04 03:00:00+00:00,0.0,0.0,17.86,16.66,2.14,92.85,0.0
2022-10-04 04:00:00+00:00,0.0,0.0,17.89,16.69,2.07,92.85,0.0
2022-10-04 05:00:00+00:00,0.0,0.0,17.72,16.52,1.93,92.85,0.0
2022-10-04 06:00:00+00:00,157.0,157.0,18.34,17.14,2.0,89.75,11.591283710987012
2022-10-04 07:00:00+00:00,336.0,336.0,21.05,19.85,1.86,78.55,30.923894805645972
2022-10-04 08:00:00+00:00,500.0,454.64,22.77,21.57,2.0,68.75,53.605373915439145
2022-10-04 09:00:00+00:00,623.0,446.96,24.16,22.96,2.69,60.25,37.2455447142477
2022-10-04 10:00:00+00:00,674.0,422.0,24.98,23.78,3.24,58.35,18.102069456571282
2022-10-04 11:00:00+00:00,681.0,439.08,25.41,24.21,3.66,56.5,2.9322749259955865
2022-10-04 12:00:00+00:00,621.0,466.2,25.45,24.25,4.0,58.45,23.641404701391785
2022-10-04 13:00:00+00:00,545.0,545.0,25.34,24.14,4.07,60.35,42.06525968498519
2022-10-04 14:00:00+00:00,400.0,400.0,24.98,23.78,3.93,60.35,55.00000000000001
2022-10-04 15:00:00+00:00,220.0,220.0,24.36,23.16,3.45,62.35,23.913636895611564
2022-10-04 16:00:00+00:00,50.0,50.0,23.59,22.39,2.69,66.65,7.65090513250575
2022-10-04 17:00:00+00:00,0.0,0.0,22.87,21.67,2.34,71.25,0.0
2022-10-04 18:00:00+00:00,0.0,0.0,22.14,20.94,2.41,76.1,0.0
2022-10-04 19:00:00+00:00,0.0,0.0,22.08,20.88,2.28,78.7,0.0
2022-10-04 20:00:00+00:00,0.0,0.0,21.69,20.490000000000002,2.48,78.65,0.0
2022-10-04 21:00:00+00:00,0.0,0.0,21.5,20.3,2.69,78.65,0.0
2022-10-04 22:00:00+00:00,0.0,0.0,21.47,20.27,2.76,78.65,0.0
2022-10-04 23:00:00+00:00,0.0,0.0,21.52,20.32,2.83,78.65,0.0
2022-10-05 00:00:00+00:00,0.0,0.0,21.43,20.23,2.76,78.65,0.0
2022-10-05 01:00:00+00:00,0.0,0.0,21.08,19.88,1.45,84.05,0.0
2022-10-05 02:00:00+00:00,0.0,0.0,20.13,18.93,1.31,86.85,0.0
2022-10-05 03:00:00+00:00,0.0,0.0,19.85,18.650000000000002,1.45,89.85,0.0
2022-10-05 04:00:00+00:00,0.0,0.0,20.17,18.970000000000002,2.97,89.85,0.0
2022-10-05 05:00:00+00:00,0.0,0.0,20.5,19.3,2.83,89.9,0.0
2022-10-05 06:00:00+00:00,23.0,23.0,20.89,19.69,2.55,89.95,11.349165295631435
2022-10-05 07:00:00+00:00,47.0,47.0,19.35,18.150000000000002,1.38,92.9,30.498450122304277
2022-10-05 08:00:00+00:00,73.0,73.0,19.9,18.7,1.93,89.85,53.7712227682306
2022-10-05 09:00:00+00:00,79.0,79.0,20.96,19.76,2.76,84.05,37.354449052262225
2022-10-05 10:00:00+00:00,102.0,102.0,21.49,20.29,4.28,81.35,18.10821777437277
2022-10-05 11:00:00+00:00,116.0,116.0,20.82,19.62,3.93,86.9,3.059510868674619
2022-10-05 12:00:00+00:00,147.0,147.0,20.29,19.09,2.9,92.95,23.882090439576356
2022-10-05 13:00:00+00:00,243.0,243.0,20.38,19.18,3.17,86.9,42.367221777060884
2022-10-05 14:00:00+00:00,91.0,91.0,20.42,19.220000000000002,2.14,86.9,55.00000000000001
2022-10-05 15:00:00+00:00,85.0,85.0,20.29,19.09,0.48,92.95,23.369691072256266
2022-10-05 16:00:00+00:00,17.0,17.0,19.84,18.64,0.9,89.85,7.287484260013289
2022-10-05 17:00:00+00:00,0.0,0.0,18.94,17.740000000000002,1.03,96.1,0.0
2022-10-05 18:00:00+00:00,0.0,0.0,18.62,17.42,0.41,96.1,0.0
2022-10-05 19:00:00+00:00,0.0,0.0,18.49,17.29,0.34,99.4,0.0
2022-10-05 20:00:00+00:00,0.0,0.0,18.34,17.14,1.03,96.1,0.0
2022-10-05 21:00:00+00:00,0.0,0.0,18.33,17.13,1.1,96.1,0.0
2022-10-05 22:00:00+00:00,0.0,0.0,18.75,17.55,0.69,92.85,0.0
2022-10-05 23:00:00+00:00,0.0,0.0,19.06,17.86,0.21,92.9,0.0
2022-10-06 00:00:00+00:00,0.0,0.0,18.65,17.45,0.76,96.1,0.0
2022-10-06 01:00:00+00:00,0.0,0.0,18.52,17.32,1.03,96.1,0.0
2022-10-06 02:00:00+00:00,0.0,0.0,17.99,16.79,0.69,96.05,0.0
2022-10-06 03:00:00+00:00,0.0,0.0,17.79,16.59,0.83,99.4,0.0
2022-10-06 04:00:00+00:00,0.0,0.0,17.45,16.25,0.9,96.05,0.0
2022-10-06 05:00:00+00:00,0.0,0.0,17.43,16.23,1.17,96.05,0.0
2022-10-06 06:00:00+00:00,112.0,112.0,17.95,16.75,1.31,92.85,11.106677220535774
2022-10-06 07:00:00+00:00,210.0,210.0,19.74,18.54,1.1,86.85,30.07702309773967
2022-10-06 08:00:00+00:00,305.0,297.8,20.74,19.54,1.24,75.85,53.93937196682166
2022-10-06 09:00:00+00:00,388.0,357.76,21.63,20.43,1.72,68.6,37.4659116887188
2022-10-06 10:00:00+00:00,320.0,309.08,22.01,20.810000000000002,2.28,64.1,18.1163097733
2022-10-06 11:00:00+00:00,187.0,187.0,22.21,21.01,2.62,64.1,3.1861896344268876
2022-10-06 12:00:00+00:00,75.0,75.0,22.17,20.970000000000002,2.83,64.1,24.123108126228036
2022-10-06 13:00:00+00:00,84.0,84.0,22.24,21.04,2.76,64.1,42.669382910506215
2022-10-06 14:00:00+00:00,141.0,141.0,21.74,20.54,2.62,66.25,55.00000000000001
2022-10-06 15:00:00+00:00,74.0,74.0,21.29,20.09,1.93,68.5,22.837205115481616
2022-10-06 16:00:00+00:00,34.0,34.0,19.35,18.150000000000002,2.28,78.35,6.92716195965614
2022-10-06 17:00:00+00:00,0.0,0.0,18.18,16.98,2.21,86.7,0.0
2022-10-06 18:00:00+00:00,0.0,0.0,17.39,16.19,2.07,92.85,0.0
2022-10-06 19:00:00+00:00,0.0,0.0,17.44,16.240000000000002,3.03,89.7,0.0
2022-10-06 20:00:00+00:00,0.0,0.0,17.24,16.04,3.24,92.8,0.0
2022-10-06 21:00:00+00:00,0.0,0.0,17.02,15.82,2.48,89.65,0.0
2022-10-06 22:00:00+00:00,0.0,0.0,16.93,15.73,1.59,86.6,0.0
2022-10-06 23:00:00+00:00,0.0,0.0,16.21,15.010000000000002,1.79,86.5,0.0
2022-10-07 00:00:00+00:00,0.0,0.0,15.76,14.56,1.1,92.75,0.0
2022-10-07 01:00:00+00:00,0.0,0.0,15.58,14.38,1.1,92.75,0.0
2022-10-07 02:00:00+00:00,0.0,0.0,14.98,13.780000000000001,1.52,96.0,0.0
2022-10-07 03:00:00+00:00,0.0,0.0,14.97,13.770000000000001,2.41,92.7,0.0
2022-10-07 04:00:00+00:00,0.0,0.0,15.1,13.9,1.17,96.0,0.0
2022-10-07 05:00:00+00:00,0.0,0.0,15.33,14.13,0.83,92.75,0.0
2022-10-07 06:00:00+00:00,31.0,31.0,15.39,14.190000000000001,1.17,92.75,10.863774048637701
2022-10-07 07:00:00+00:00,129.0,129.0,16.05,14.850000000000001,2.0,86.5,29.659346332097186
2022-10-07 08:00:00+00:00,494.0,449.0,16.95,15.75,2.62,80.8,54.10989249614839
2022-10-07 09:00:00+00:00,621.0,443.88,16.57,15.370000000000001,2.69,86.55,37.580046636652575
2022-10-07 10:00:00+00:00,639.0,415.92,16.67,15.470000000000002,1.93,86.55,18.12649504491796
2022-10-07 11:00:00+00:00,495.0,419.16,16.64,15.440000000000001,1.03,89.65,3.312154744339808
2022-10-07 12:00:00+00:00,229.0,228.32,17.67,16.470000000000002,1.45,83.7,24.36430207804071
2022-10-07 13:00:00+00:00,295.0,295.0,17.77,16.57,1.86,83.7,42.97158640614978
2022-10-07 14:00:00+00:00,393.0,393.0,17.57,16.37,1.79,83.7,55.00000000000001
2022-10-07 15:00:00+00:00,144.0,144.0,17.02,15.82,1.86,86.6,22.315782253141286
2022-10-07 16:00:00+00:00,3.0,3.0,16.61,15.41,1.45,86.55,6.569984218393093
2022-10-07 17:00:00+00:00,0.0,0.0,16.05,14.850000000000001,1.93,86.5,0.0
2022-10-07 18:00:00+00:00,0.0,0.0,15.7,14.5,2.34,89.55,0.0
2022-10-07 19:00:00+00:00,0.0,0.0,15.49,14.290000000000001,2.48,89.55,0.0
2022-10-07 20:00:00+00:00,0.0,0.0,15.4,14.200000000000001,2.34,89.55,0.0
2022-10-07 21:00:00+00:00,0.0,0.0,15.44,14.24,2.07,89.55,0.0
2022-10-07 22:00:00+00:00,0.0,0.0,15.56,14.360000000000001,1.66,89.55,0.0
2022-10-07 23:00:00+00:00,0.0,0.0,15.05,13.850000000000001,1.72,89.5,0.0
2022-10-08 00:00:00+00:00,0.0,0.0,14.83,13.63,2.0,89.5,0.0
2022-10-08 01:00:00+00:00,0.0,0.0,14.86,13.66,2.41,89.5,0.0
2022-10-08 02:00:00+00:00,0.0,0.0,15.01,13.81,2.55,89.5,0.0
2022-10-08 03:00:00+00:00,0.0,0.0,14.93,13.73,2.41,89.5,0.0
2022-10-08 04:00:00+00:00,0.0,0.0,14.79,13.59,2.21,89.5,0.0
2022-10-08 05:00:00+00:00,0.0,0.0,14.62,13.42,2.0,92.7,0.0
2022-10-08 06:00:00+00:00,94.0,94.0,14.91,13.71,1.93,89.5,10.620407492945507
2022-10-08 07:00:00+00:00,79.0,79.0,16.33,15.129999999999999,1.66,83.6,29.245163617438678
2022-10-08 08:00:00+00:00,354.0,340.32,17.31,16.11,1.52,75.4,54.28285856387607
2022-10-08 09:00:00+00:00,348.0,329.28,18.16,16.96,1.52,75.45,37.696972800324495
2022-10-08 10:00:00+00:00,439.0,385.44,19.04,17.84,1.93,73.05,18.13893018929601
2022-10-08 11:00:00+00:00,255.0,253.08,19.63,18.43,2.07,70.65,3.437242299455342
2022-10-08 12:00:00+00:00,0.0,0.0,20.09,18.89,2.41,70.7,24.60551073231211
2022-10-08 13:00:00+00:00,490.0,490.0,20.15,18.95,2.76,68.3,43.27367188957743
2022-10-08 14:00:00+00:00,342.0,342.0,20.01,18.810000000000002,2.83,68.3,55.00000000000001
2022-10-08 15:00:00+00:00,206.0,206.0,19.79,18.59,3.1,70.65,21.80506149105726
2022-10-08 16:00:00+00:00,26.0,26.0,19.35,18.150000000000002,2.69,70.65,6.215998983645685
2022-10-08 17:00:00+00:00,0.0,0.0,18.85,17.650000000000002,2.55,70.55,0.0
2022-10-08 18:00:00+00:00,0.0,0.0,18.42,17.220000000000002,2.76,70.45,0.0
2022-10-08 19:00:00+00:00,0.0,0.0,18.45,17.25,2.34,75.55,0.0
2022-10-08 20:00:00+00:00,0.0,0.0,18.12,16.92,2.76,75.45,0.0
2022-10-08 21:00:00+00:00,0.0,0.0,17.58,16.38,3.17,75.4,0.0
2022-10-08 22:00:00+00:00,0.0,0.0,17.2,16.0,2.83,78.0,0.0
2022-10-08 23:00:00+00:00,0.0,0.0,17.08,15.879999999999999,2.76,80.8,0.0
2022-10-09 00:00:00+00:00,0.0,0.0,16.86,15.66,2.97,80.8,0.0
2022-10-09 01:00:00+00:00,0.0,0.0,16.68,15.48,2.97,83.6,0.0
2022-10-09 02:00:00+00:00,0.0,0.0,16.54,15.34,3.03,83.6,0.0
2022-10-09 03:00:00+00:00,0.0,0.0,16.44,15.240000000000002,3.24,83.6,0.0
2022-10-09 04:00:00+00:00,0.0,0.0,16.42,15.220000000000002,3.45,83.6,0.0
2022-10-09 05:00:00+00:00,0.0,0.0,16.51,15.310000000000002,3.72,80.75,0.0
2022-10-09 06:00:00+00:00,143.0,143.0,16.59,15.39,3.86,77.95,10.376528561071611
2022-10-09 07:00:00+00:00,322.0,322.0,16.88,15.68,3.31,72.7,28.8342328410577
2022-10-09 08:00:00+00:00,492.0,453.8,17.59,16.39,3.72,67.85,54.45834551886049
2022-10-09 09:00:00+00:00,612.0,435.24,18.43,17.23,3.59,63.4,37.81681176721775
2022-10-09 10:00:00+00:00,675.0,393.16,19.26,18.060000000000002,3.38,61.3,18.153776696557784
2022-10-09 11:00:00+00:00,681.0,420.36,19.95,18.75,3.45,57.3,3.5612827926141692
2022-10-09 12:00:00+00:00,631.0,462.02,20.28,19.080000000000002,3.66,55.3,24.846568060907845
2022-10-09 13:00:00+00:00,534.0,534.0,20.59,19.39,3.86,53.5,43.57547629386557
2022-10-09 14:00:00+00:00,378.0,378.0,20.49,19.29,3.93,51.65,55.00000000000001
2022-10-09 15:00:00+00:00,197.0,197.0,19.95,18.75,3.86,53.35,21.30471350408316
2022-10-09 16:00:00+00:00,27.0,27.0,19.02,17.82,4.14,55.05,5.865255879541414
2022-10-09 17:00:00+00:00,0.0,0.0,17.98,16.78,4.41,56.85,0.0
2022-10-09 18:00:00+00:00,0.0,0.0,17.12,15.920000000000002,4.76,60.85,0.0
2022-10-09 19:00:00+00:00,0.0,0.0,16.66,15.46,5.24,62.95,0.0
2022-10-09 20:00:00+00:00,0.0,0.0,16.36,15.16,4.97,62.95,0.0
2022-10-09 21:00:00+00:00,0.0,0.0,16.01,14.810000000000002,4.76,62.85,0.0
2022-10-09 22:00:00+00:00,0.0,0.0,15.78,14.58,4.48,62.85,0.0
2022-10-09 23:00:00+00:00,0.0,0.0,15.66,14.46,4.21,65.05,0.0
2022-10-10 00:00:00+00:00,0.0,0.0,15.19,13.99,3.86,69.85,0.0
2022-10-10 01:00:00+00:00,0.0,0.0,14.82,13.620000000000001,3.86,69.85,0.0
2022-10-10 02:00:00+00:00,0.0,0.0,14.24,13.040000000000001,4.07,74.95,0.0
2022-10-10 03:00:00+00:00,0.0,0.0,14.03,12.83,4.21,74.95,0.0
2022-10-10 04:00:00+00:00,0.0,0.0,13.76,12.56,4.28,72.3,0.0
2022-10-10 05:00:00+00:00,0.0,0.0,13.42,12.22,4.34,74.85,0.0
2022-10-10 06:00:00+00:00,78.0,78.0,12.78,11.58,4.55,80.35,10.132090018169022
2022-10-10 07:00:00+00:00,29.0,29.0,13.39,12.190000000000001,4.48,74.85,28.42632923157463
2022-10-10 08:00:00+00:00,54.0,54.0,14.0,12.8,4.28,72.3,54.63642745148522
2022-10-10 09:00:00+00:00,364.0,339.88,14.25,13.05,4.07,74.95,37.939685311896376
2022-10-10 10:00:00+00:00,181.0,181.0,14.41,13.21,3.93,74.95,18.171198637591406
2022-10-10 11:00:00+00:00,89.0,89.0,14.16,12.96,3.24,74.95,3.684102953161235
2022-10-10 12:00:00+00:00,243.0,241.4,13.87,12.67,2.97,77.65,25.08730483870288
2022-10-10 13:00:00+00:00,244.0,244.0,13.56,12.360000000000001,3.03,83.35,43.876834650544964
2022-10-10 14:00:00+00:00,79.0,79.0,13.47,12.270000000000001,3.17,83.35,55.00000000000001
2022-10-10 15:00:00+00:00,74.0,74.0,13.31,12.110000000000001,3.1,83.35,20.81443739588155
2022-10-10 16:00:00+00:00,20.0,20.0,13.09,11.89,2.9,83.25,5.517806187107463
2022-10-10 17:00:00+00:00,0.0,0.0,12.9,11.700000000000001,2.41,80.35,0.0
2022-10-10 18:00:00+00:00,0.0,0.0,12.69,11.49,2.21,80.3,0.0
2022-10-10 19:00:00+00:00,0.0,0.0,12.74,11.540000000000001,1.31,80.3,0.0
2022-10-10 20:00:00+00:00,0.0,0.0,12.72,11.520000000000001,1.17,80.3,0.0
2022-10-10 21:00:00+00:00,0.0,0.0,12.28,11.08,1.17,74.7,0.0
2022-10-10 22:00:00+00:00,0.0,0.0,12.1,10.9,1.17,77.35,0.0
2022-10-10 23:00:00+00:00,0.0,0.0,12.05,10.850000000000001,1.17,80.2,0.0
2022-10-11 00:00:00+00:00,0.0,0.0,11.69,10.49,1.24,83.1,0.0
2022-10-11 01:00:00+00:00,0.0,0.0,12.05,10.850000000000001,1.1,80.2,0.0
2022-10-11 02:00:00+00:00,0.0,0.0,11.74,10.540000000000001,1.17,80.2,0.0
2022-10-11 03:00:00+00:00,0.0,0.0,11.03,9.83,1.38,86.1,0.0
2022-10-11 04:00:00+00:00,0.0,0.0,10.98,9.780000000000001,1.59,89.3,0.0
2022-10-11 05:00:00+00:00,0.0,0.0,11.17,9.97,1.45,92.55,0.0
2022-10-11 06:00:00+00:00,84.0,84.0,11.46,10.260000000000002,1.45,89.3,9.887048699520989
2022-10-11 07:00:00+00:00,175.0,175.0,13.4,12.200000000000001,1.66,83.35,28.021248129453642
2022-10-11 08:00:00+00:00,295.0,289.4,13.84,12.64,2.21,74.95,54.81717489079003
2022-10-11 09:00:00+00:00,286.0,278.8,14.83,13.63,2.28,69.85,38.06571302532218
2022-10-11 10:00:00+00:00,348.0,330.0,15.85,14.65,2.0,60.65,18.191360509099056
2022-10-11 11:00:00+00:00,0.0,0.0,16.34,15.14,2.14,56.5,3.805527361550932
2022-10-11 12:00:00+00:00,597.0,456.58,16.42,15.220000000000002,2.14,56.5,25.327549673123215
2022-10-11 13:00:00+00:00,459.0,459.0,16.86,15.66,2.76,54.6,44.17758063580952
2022-10-11 14:00:00+00:00,322.0,322.0,16.76,15.560000000000002,2.41,56.5,55.00000000000001
2022-10-11 15:00:00+00:00,162.0,162.0,16.63,15.43,2.48,58.6,20.33395809375789
2022-10-11 16:00:00+00:00,18.0,18.0,16.32,15.120000000000001,2.34,58.6,5.173702954738592
2022-10-11 17:00:00+00:00,0.0,0.0,15.72,14.520000000000001,1.66,67.45,0.0
2022-10-11 18:00:00+00:00,0.0,0.0,14.94,13.74,1.17,75.0,0.0
2022-10-11 19:00:00+00:00,0.0,0.0,14.24,13.040000000000001,1.24,80.45,0.0
2022-10-11 20:00:00+00:00,0.0,0.0,14.04,12.84,1.24,80.45,0.0
2022-10-11 21:00:00+00:00,0.0,0.0,13.27,12.07,1.52,80.4,0.0
2022-10-11 22:00:00+00:00,0.0,0.0,12.4,11.200000000000001,1.79,83.25,0.0
2022-10-11 23:00:00+00:00,0.0,0.0,12.06,10.860000000000001,1.93,86.2,0.0
2022-10-12 00:00:00+00:00,0.0,0.0,11.72,10.520000000000001,2.0,86.15,0.0
2022-10-12 01:00:00+00:00,0.0,0.0,11.43,10.23,2.07,86.15,0.0
2022-10-12 02:00:00+00:00,0.0,0.0,11.35,10.15,2.21,86.15,0.0
2022-10-12 03:00:00+00:00,0.0,0.0,11.31,10.110000000000001,2.21,86.15,0.0
2022-10-12 04:00:00+00:00,0.0,0.0,11.19,9.99,2.14,89.3,0.0
2022-10-12 05:00:00+00:00,0.0,0.0,11.0,9.8,2.14,89.3,0.0
2022-10-12 06:00:00+00:00,135.0,135.0,11.46,10.260000000000002,2.21,86.15,9.64136727362511
2022-10-12 07:00:00+00:00,311.0,311.0,14.2,13.0,1.72,80.45,27.618806647375767
2022-10-12 08:00:00+00:00,445.0,416.0,16.09,14.89,1.79,67.55,55.00000000000001
2022-10-12 09:00:00+00:00,537.0,419.28,17.19,15.990000000000002,2.0,60.85,38.19501041187127
2022-10-12 10:00:00+00:00,660.0,400.5,18.04,16.84,1.79,56.85,18.214425547893672
2022-10-12 11:00:00+00:00,0.0,0.0,18.66,17.46,1.38,53.0,3.9253796728706565
2022-10-12 12:00:00+00:00,514.0,428.66,19.15,17.95,1.1,51.25,25.56712973183349
2022-10-12 13:00:00+00:00,382.0,382.0,19.17,17.970000000000002,0.76,51.25,44.47754694549754
2022-10-12 14:00:00+00:00,161.0,161.0,19.19,17.990000000000002,0.69,51.25,55.00000000000001
2022-10-12 15:00:00+00:00,179.0,179.0,18.97,17.77,1.17,51.25,19.86302409146212
2022-10-12 16:00:00+00:00,10.0,10.0,18.24,17.04,1.31,63.3,4.833001096148486
2022-10-12 17:00:00+00:00,0.0,0.0,17.56,16.36,0.83,70.3,0.0
2022-10-12 18:00:00+00:00,0.0,0.0,17.75,16.55,0.69,67.85,0.0
2022-10-12 19:00:00+00:00,0.0,0.0,15.33,14.13,1.38,77.8,0.0
2022-10-12 20:00:00+00:00,0.0,0.0,14.57,13.370000000000001,2.21,80.45,0.0
2022-10-12 21:00:00+00:00,0.0,0.0,15.36,14.16,2.76,69.9,0.0
2022-10-12 22:00:00+00:00,0.0,0.0,15.3,14.100000000000001,3.1,67.45,0.0
2022-10-12 23:00:00+00:00,0.0,0.0,15.11,13.91,3.1,67.35,0.0
2022-10-13 00:00:00+00:00,0.0,0.0,14.84,13.64,2.9,69.85,0.0
2022-10-13 01:00:00+00:00,0.0,0.0,14.57,13.370000000000001,2.69,72.3,0.0
2022-10-13 02:00:00+00:00,0.0,0.0,14.14,12.940000000000001,2.62,74.95,0.0
2022-10-13 03:00:00+00:00,0.0,0.0,14.04,12.84,2.62,74.95,0.0
2022-10-13 04:00:00+00:00,0.0,0.0,13.95,12.75,2.69,74.95,0.0
2022-10-13 05:00:00+00:00,0.0,0.0,13.83,12.63,2.76,74.95,0.0
2022-10-13 06:00:00+00:00,82.0,82.0,13.96,12.760000000000002,2.83,74.95,9.39501525092965
2022-10-13 07:00:00+00:00,93.0,93.0,14.8,13.600000000000001,2.41,75.0,27.21884394881009
2022-10-13 08:00:00+00:00,376.0,360.2,16.22,15.02,3.1,65.15,55.00000000000001
2022-10-13 09:00:00+00:00,575.0,425.24,16.87,15.670000000000002,4.28,56.6,38.32768763618866
2022-10-13 10:00:00+00:00,663.0,398.5,17.86,16.66,4.55,52.9,18.240554624259826
2022-10-13 11:00:00+00:00,672.0,424.98,18.68,17.48,4.55,49.3,4.043483375845962
2022-10-13 12:00:00+00:00,621.0,454.4,19.07,17.87,4.41,45.95,25.805871191296077
2022-10-13 13:00:00+00:00,513.0,513.0,19.07,17.87,4.76,44.3,44.77656555324601
2022-10-13 14:00:00+00:00,361.0,361.0,18.67,17.470000000000002,4.97,45.85,55.00000000000001
2022-10-13 15:00:00+00:00,177.0,177.0,17.96,16.76,4.69,47.4,19.401405392061864
2022-10-13 16:00:00+00:00,6.0,6.0,17.0,15.8,4.97,48.9,4.495757408475409
2022-10-13 17:00:00+00:00,0.0,0.0,16.02,14.82,5.17,50.5,0.0
2022-10-13 18:00:00+00:00,0.0,0.0,15.25,14.05,5.24,56.15,0.0
2022-10-13 19:00:00+00:00,0.0,0.0,15.1,13.9,5.45,56.15,0.0
2022-10-13 20:00:00+00:00,0.0,0.0,14.75,13.55,5.24,58.1,0.0
2022-10-13 21:00:00+00:00,0.0,0.0,14.42,13.22,5.17,56.0,0.0
2022-10-13 22:00:00+00:00,0.0,0.0,14.08,12.88,5.31,56.0,0.0
2022-10-13 23:00:00+00:00,0.0,0.0,13.72,12.520000000000001,5.38,55.9,0.0
2022-10-14 00:00:00+00:00,0.0,0.0,13.38,12.180000000000001,5.66,55.9,0.0
2022-10-14 01:00:00+00:00,0.0,0.0,13.1,11.9,5.93,57.9,0.0
2022-10-14 02:00:00+00:00,0.0,0.0,12.96,11.760000000000002,5.93,57.9,0.0
2022-10-14 03:00:00+00:00,0.0,0.0,12.83,11.63,6.0,57.9,0.0
2022-10-14 04:00:00+00:00,0.0,0.0,12.73,11.530000000000001,6.14,59.95,0.0
2022-10-14 05:00:00+00:00,0.0,0.0,12.58,11.38,6.34,59.95,0.0
2022-10-14 06:00:00+00:00,139.0,139.0,12.51,11.31,6.55,59.95,9.147969282813435
2022-10-14 07:00:00+00:00,330.0,330.0,12.58,11.38,6.41,55.65,26.821220379771418
2022-10-14 08:00:00+00:00,504.0,470.96,13.29,12.09,6.9,51.9,55.00000000000001
2022-10-14 09:00:00+00:00,556.0,427.12,14.1,12.9,7.45,50.1,38.463848895446034
2022-10-14 10:00:00+00:00,627.0,415.5,14.86,13.66,7.52,46.6,18.26990569893101
2022-10-14 11:00:00+00:00,664.0,433.54,15.41,14.21,7.1,45.05,4.159662125649004
2022-10-14 12:00:00+00:00,616.0,466.88,15.85,14.65,6.83,41.9,26.043599437744536
2022-10-14 13:00:00+00:00,512.0,512.0,15.92,14.72,6.41,40.35,45.07446784797327
2022-10-14 14:00:00+00:00,364.0,364.0,15.56,14.360000000000001,6.07,40.2,55.00000000000001
2022-10-14 15:00:00+00:00,178.0,178.0,14.89,13.690000000000001,5.66,40.1,18.948891659418223
2022-10-14 16:00:00+00:00,8.0,8.0,13.97,12.770000000000001,5.66,41.5,4.162030541418171
2022-10-14 17:00:00+00:00,0.0,0.0,13.08,11.88,5.24,44.5,0.0
2022-10-14 18:00:00+00:00,0.0,0.0,12.51,11.31,4.83,47.85,0.0
2022-10-14 19:00:00+00:00,0.0,0.0,12.49,11.290000000000001,4.9,51.65,0.0
2022-10-14 20:00:00+00:00,0.0,0.0,12.4,11.200000000000001,4.69,51.65,0.0
2022-10-14 21:00:00+00:00,0.0,0.0,12.33,11.13,4.48,51.65,0.0
2022-10-14 22:00:00+00:00,0.0,0.0,12.28,11.08,4.34,51.65,0.0
2022-10-14 23:00:00+00:00,0.0,0.0,12.16,10.96,4.48,55.5,0.0
2022-10-15 00:00:00+00:00,0.0,0.0,11.96,10.760000000000002,4.62,55.5,0.0
2022-10-15 01:00:00+00:00,0.0,0.0,11.93,10.73,4.62,57.65,0.0
2022-10-15 02:00:00+00:00,0.0,0.0,11.79,10.59,4.55,55.5,0.0
2022-10-15 03:00:00+00:00,0.0,0.0,11.68,10.48,4.34,57.55,0.0
2022-10-15 04:00:00+00:00,0.0,0.0,11.63,10.430000000000001,4.0,57.55,0.0
2022-10-15 05:00:00+00:00,0.0,0.0,11.64,10.440000000000001,3.66,57.55,0.0
2022-10-15 06:00:00+00:00,124.0,124.0,11.74,10.540000000000001,3.31,57.65,8.900212977242472
